119  9.0 0
120  9.0 0
121  9.0 0
122  9.0 0
123  9.0 0
124  9.0 0
125  9.0 0
126  9.0 0
127  9.0 0
128  9.0 0
129  9.0 0
130  9.0 0
131  9.0 0
132  9.0 0
133  9.0 0
134  9.0 0
135  9.0 0
136  9.0 0
137  9.0 0
138  9.0 0
139  9.0 0
140  9.0 0
141  9.0 0
142  9.0 0
143  9.0 0
144  9.0 0
145  9.0 0
146  9.0 0
147  9.0 0
148  9.0 0
149  9.0 0
150  9.0 0
151  9.0 0
152  9.0 0
153  9.0 0
154  9.0 0
155  9.0 0
156  9.0 0
157  9.0 0
158  9.0 0
159  9.0 0
160  9.0 0
161  9.0 0
162  9.0 0
163  9.0 0
164  9.0 0
165  9.0 0
166  9.0 0
167  9.0 1
168  9.0 1
169  9.0 1
170  9.0 1
171  9.0 1
172  9.0 1
173  9.0 1
174  9.0 1
175  9.0 1
176  9.0 1
177  9.0 1
178  9.0 1
179  9.0 1
180  9.0 1
181  9.0 1
182  9.0 1
183  9.0 1
184  9.0 1
185  9.0 1
186  9.0 1
187  9.0 1
188  9.0 1
189  9.0 1
190  9.0 1
191  9.0 1
192  9.0 1
193  9.0 1
194  9.0 1
195  9.0 1
196  9.0 1
197  9.0 1
198  9.0 1
199  9.0 1
200  9.0 1
0    9.5 0
1    9.5 0
2    9.5 0
3    9.5 0
4    9.5 0
5    9.5 0
6    9.5 0
7    9.5 0
8    9.5 0
9    9.5 0
10   9.5 0
11   9.5 0
12   9.5 0
13   9.5 0
14   9.5 0
15   9.5 0
16   9.5 0
17   9.5 0
18   9.5 0
19   9.5 0
20   9.5 0
21   9.5 0
22   9.5 0
23   9.5 0
24   9.5 0
25   9.5 0
26   9.5 0
27   9.5 0
28   9.5 0
29   9.5 0
30   9.5 0
31   9.5 0
32   9.5 0
33   9.5 0
34   9.5 0
35   9.5 0
36   9.5 0
37   9.5 0
38   9.5 0
39   9.5 0
40   9.5 0
41   9.5 0
42   9.5 0
43   9.5 0
44   9.5 0
45   9.5 0
46   9.5 0
47   9.5 0
48   9.5 0
49   9.5 0
50   9.5 0
51   9.5 0
52   9.5 0
53   9.5 0
54   9.5 0
55   9.5 0
56   9.5 0
57   9.5 0
58   9.5 0
59   9.5 0
60   9.5 0
61   9.5 0
62   9.5 0
63   9.5 0
64   9.5 0
65   9.5 0
66   9.5 0
67   9.5 0
68   9.5 0
69   9.5 0
70   9.5 0
71   9.5 0
72   9.5 0
73   9.5 0
74   9.5 0
75   9.5 0
76   9.5 0
77   9.5 0
78   9.5 0
79   9.5 0
80   9.5 0
81   9.5 0
82   9.5 0
83   9.5 0
84   9.5 0
85   9.5 0
86   9.5 0
87   9.5 0
88   9.5 0
89   9.5 0
90   9.5 0
91   9.5 0
92   9.5 0
93   9.5 0
94   9.5 0
95   9.5 0
96   9.5 0
97   9.5 0
98   9.5 0
99   9.5 0
100  9.5 0
101  9.5 0
102  9.5 0
103  9.5 0
104  9.5 0
105  9.5 0
106  9.5 0
107  9.5 0
108  9.5 0
109  9.5 0
110  9.5 0
111  9.5 0
112  9.5 0
113  9.5 0
114  9.5 0
115  9.5 0
116  9.5 0
117  9.5 0
118  9.5 0
119  9.5 0
120  9.5 0
121  9.5 0
122  9.5 0
123  9.5 0
124  9.5 0
125  9.5 0
126  9.5 0
127  9.5 0
128  9.5 0
129  9.5 0
130  9.5 0
131  9.5 0
132  9.5 0
133  9.5 0
134  9.5 0
135  9.5 0
136  9.5 0
137  9.5 0
138  9.5 0
139  9.5 0
140  9.5 0
141  9.5 0
142  9.5 0
143  9.5 0
144  9.5 0
145  9.5 0
146  9.5 0
147  9.5 0
148  9.5 0
149  9.5 0
150  9.5 0
151  9.5 0
152  9.5 0
153  9.5 0
154  9.5 0
155  9.5 0
156  9.5 0
157  9.5 0
158  9.5 0
159  9.5 0
160  9.5 0
161  9.5 0
162  9.5 0
163  9.5 0
164  9.5 0
165  9.5 0
166  9.5 0
167  9.5 1
168  9.5 1
169  9.5 1
170  9.5 1
171  9.5 1
172  9.5 1
173  9.5 1
174  9.5 1
175  9.5 1
176  9.5 1
177  9.5 1
178  9.5 1
179  9.5 1
180  9.5 1
181  9.5 1
182  9.5 1
183  9.5 1
184  9.5 1
185  9.5 1
186  9.5 1
187  9.5 1
188  9.5 1
189  9.5 1
190  9.5 1
191  9.5 1
192  9.5 1
193  9.5 1
194  9.5 1
195  9.5 1
196  9.5 1
197  9.5 1
198  9.5 1
199  9.5 1
200  9.5 1
0    10.0 0
1    10.0 0
2    10.0 0
3    10.0 0
4    10.0 0
5    10.0 0
6    10.0 0
7    10.0 0
8    10.0 0
9    10.0 0
10   10.0 0
11   10.0 0
12   10.0 0
13   10.0 0
14   10.0 0
15   10.0 0
16   10.0 0
17   10.0 0
18   10.0 0
19   10.0 0
20   10.0 0
21   10.0 0
22   10.0 0
23   10.0 0
24   10.0 0
25   10.0 0
26   10.0 0
27   10.0 0
28   10.0 0
29   10.0 0
30   10.0 0
31   10.0 0
32   10.0 0
33   10.0 0
34   10.0 0
35   10.0 0
36   10.0 0
37   10.0 0
38   10.0 0
39   10.0 0
40   10.0 0
41   10.0 0
42   10.0 0
43   10.0 0
44   10.0 0
45   10.0 0
46   10.0 0
47   10.0 0
48   10.0 0
49   10.0 0
50   10.0 0
51   10.0 0
52   10.0 0
53   10.0 0
54   10.0 0
55   10.0 0
56   10.0 0
57   10.0 0
58   10.0 0
59   10.0 0
60   10.0 0
61   10.0 0
62   10.0 0
63   10.0 0
64   10.0 0
65   10.0 0
66   10.0 0
67   10.0 0
68   10.0 0
69   10.0 0
70   10.0 0
71   10.0 0
72   10.0 0
73   10.0 0
74   10.0 0
75   10.0 0
76   10.0 0
77   10.0 0
78   10.0 0
79   10.0 0
80   10.0 0
81   10.0 0
82   10.0 0
83   10.0 0
84   10.0 0
85   10.0 0
86   10.0 0
87   10.0 0
88   10.0 0
89   10.0 0
90   10.0 0
91   10.0 0
92   10.0 0
93   10.0 0
94   10.0 0
95   10.0 0
96   10.0 0
97   10.0 0
98   10.0 0
99   10.0 0
100  10.0 0
101  10.0 0
102  10.0 0
103  10.0 0
104  10.0 0
105  10.0 0
106  10.0 0
107  10.0 0
108  10.0 0
109  10.0 0
110  10.0 0
111  10.0 0
112  10.0 0
113  10.0 0
114  10.0 0
115  10.0 0
116  10.0 0
117  10.0 0
118  10.0 0
119  10.0 0
120  10.0 0
121  10.0 0
122  10.0 0
123  10.0 0
124  10.0 0
125  10.0 0
126  10.0 0
127  10.0 0
128  10.0 0
129  10.0 0
130  10.0 0
131  10.0 0
132  10.0 0
133  10.0 0
134  10.0 0
135  10.0 0
136  10.0 0
137  10.0 0
138  10.0 0
139  10.0 0
140  10.0 0
141  10.0 0
142  10.0 0
143  10.0 0
144  10.0 0
145  10.0 0
146  10.0 0
147  10.0 0
148  10.0 0
149  10.0 0
150  10.0 0
151  10.0 0
152  10.0 0
153  10.0 0
154  10.0 0
155  10.0 0
156  10.0 0
157  10.0 0
158  10.0 0
159  10.0 0
160  10.0 0
161  10.0 0
162  10.0 0
163  10.0 0
164  10.0 0
165  10.0 0
166  10.0 0
167  10.0 1
168  10.0 1
169  10.0 1
170  10.0 1
171  10.0 1
172  10.0 1
173  10.0 1
174  10.0 1
175  10.0 1
176  10.0 1
177  10.0 1
178  10.0 1
179  10.0 1
180  10.0 1
181  10.0 1
182  10.0 1
183  10.0 1
184  10.0 1
185  10.0 1
186  10.0 1
187  10.0 1
188  10.0 1
189  10.0 1
190  10.0 1
191  10.0 1
192  10.0 1
193  10.0 1
194  10.0 1
195  10.0 1
196  10.0 1
197  10.0 1
198  10.0 1
199  10.0 1
200  10.0 1
